YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2016,10,BOSNIA AND HERZEGOVINA,LQ,6414.0380000000005,630,False
2016,10,BULGARIA,LB,45732.783,3031,False
2016,10,CANARY ISLANDS,GC,316519.962,14858,False
2016,10,CROATIA,LD,43525.809,5003,False
2016,10,CYPRUS,LC,101464.133,3891,False
2016,10,CZECHIA,LK,97283.458,6882,False
2016,10,DENMARK,EK,265116.229,17119,True
2016,10,FINLAND,EF,185524.226,9877,False
2016,10,FRANCE,LF,1770642.065,84254,False
2016,10,GEORGIA,UG,27241.898,1405,False
2016,10,GERMANY,ED,2662166.58,104603,False
2016,10,GREECE,LG,334595.643,20648,False
2016,10,HUNGARY,LH,68294.542,4602,False
2016,10,ICELAND,BI,46323.193,1975,False
2016,10,IRELAND,EI,242171.343,11974,False
2016,10,ITALY,LI,1145687.343,65540,False
2016,10,KOSOVO,BK,9284.954,680,False
2016,10,LATVIA,EV,32349.006,3046,False
2016,10,LITHUANIA,EY,28187.176,2504,False
2016,10,LUXEMBOURG,EL,131882.069,3007,False
2016,10,MALTA,LM,38481.196,2144,False
2016,10,"MOLDOVA, REPUBLIC OF",LU,13198.325,1001,False
2016,10,MONACO,LN,20.425,35,False
2016,10,MONTENEGRO,LY,7886.979,794,False
2016,10,NETHERLANDS,EH,956845.073,27364,False
2016,10,NORTH MACEDONIA,LW,8726.79,687,False
2016,10,NORWAY,EN,261443.742,34857,True
2016,10,POLAND,EP,195389.312,16024,False
2016,10,PORTUGAL,LP,363585.181,17774,True
2016,10,ROMANIA,LR,102896.475,7764,False
2016,10,SERBIA,LY,33278.545,2833,False
2016,10,SLOVAKIA,LZ,12497.508,1195,False
2016,10,SLOVENIA,LJ,8995.412,1343,False
2016,10,SPAIN,LE,1426970.415,70135,False
2016,10,SWEDEN,ES,277422.643,25957,False
2016,10,SWITZERLAND,LS,457526.717,21529,False
2016,10,TÜRKIYE,LT,1229987.399,57264,False
2016,10,UNITED KINGDOM,EG,3173274.775,110652,True
2016,11,ALBANIA,LA,8677.764000000001,902,False
2016,11,ARMENIA,UD,15913.036,794,False
2016,11,AUSTRIA,LO,179011.698,12845,False
2016,11,BELGIUM,EB,318378.648,12875,False
2016,11,BOSNIA AND HERZEGOVINA,LQ,4841.534000000001,495,False
2016,11,BULGARIA,LB,36876.345,2509,False
2016,11,CANARY ISLANDS,GC,329224.236,15040,False
2016,11,CROATIA,LD,15451.636,2593,False
2016,11,CYPRUS,LC,53436.606,2322,False
2016,11,CZECHIA,LK,78497.345,6091,False
2016,11,DENMARK,EK,220217.71,14902,True
2016,11,FINLAND,EF,172162.521,9882,False
2016,11,FRANCE,LF,1507664.047,70699,False
2016,11,GEORGIA,UG,21479.813,1114,False
2016,11,GERMANY,ED,2219655.192,87206,False
2016,11,GREECE,LG,115944.817,11205,False
2016,11,HUNGARY,LH,56517.629,3929,False
2016,11,ICELAND,BI,37237.138,1677,False
2016,11,IRELAND,EI,184234.143,9903,False
2016,11,ITALY,LI,888591.123,53498,False
2016,11,KOSOVO,BK,7156.267000000001,529,False
2016,11,LATVIA,EV,25810.099,2611,False
2016,11,LIECHTENSTEIN,LS,0.74,1,False
2016,11,LITHUANIA,EY,22627.099,2185,False
2016,11,LUXEMBOURG,EL,137019.035,2712,False
2016,11,MALTA,LM,27905.218,1588,False
2016,11,"MOLDOVA, REPUBLIC OF",LU,11357.969,885,False
2016,11,MONACO,LN,15.364,26,False
2016,11,MONTENEGRO,LY,4173.258,518,False
2016,11,NETHERLANDS,EH,825130.905,22808,False
2016,11,NORTH MACEDONIA,LW,7783.555,616,False
2016,11,NORWAY,EN,233908.987,32025,True
2016,11,POLAND,EP,178366.915,14316,False
2016,11,PORTUGAL,LP,282086.714,13872,True
2016,11,ROMANIA,LR,91620.32,7269,False
2016,11,SERBIA,LY,26129.275,2284,False
2016,11,SLOVAKIA,LZ,9592.503,1097,False
2016,11,SLOVENIA,LJ,6679.95,1128,False
2016,11,SPAIN,LE,1037878.348,51306,False
2016,11,SWEDEN,ES,256788.364,24033,False
2016,11,SWITZERLAND,LS,397509.957,18460,False
2016,11,TÜRKIYE,LT,926089.881,45693,False
2016,11,UNITED KINGDOM,EG,2696605.89,92878,True
2016,12,ALBANIA,LA,9707.154,963,False
2016,12,ARMENIA,UD,17754.814,857,False
2016,12,AUSTRIA,LO,185287.557,12726,False
2016,12,BELGIUM,EB,324671.81,12649,False
2016,12,BOSNIA AND HERZEGOVINA,LQ,5033.2970000000005,506,False
2016,12,BULGARIA,LB,39749.329,2568,False
